,X,Y,Z
1351,5545162.357000001,7421815.323,173.27331089519998
1352,5545161.34,7421815.149,173.4163312
1353,5545160.411,7421815.274,173.3641595048
1354,5545159.359,7421815.339,173.168056724
1355,5545158.459,7421815.643999999,172.9467032
1356,5545157.527000001,7421815.949,172.6915721144
1357,5545156.687000001,7421816.374,172.5199955048
1358,5545155.937999999,7421816.841,172.3974721144
1359,5545155.25,7421817.408,172.41892350479998
1360,5545154.562000001,7421817.955,172.53360041919998
1361,5545153.996,7421818.643999999,172.4780441144
1362,5545153.43,7421819.312000001,172.4380875048
1363,5545152.863,7421820.04,172.2667032
1364,5545152.266,7421820.727999999,172.3980798096
1365,5545151.607000001,7421821.455,172.5211032
1366,5545150.797,7421821.8610000005,172.660420724
1367,5545149.926,7421822.286,172.6176004192
1368,5545147.942000001,7421822.695,172.6692312
1369,5545148.163,7421822.38,171.2689441144
1370,5545146.8270000005,7421822.897999999,172.3195955048
1371,5545145.93,7421822.944,172.2810955048
1372,5545144.973999999,7421822.811000001,172.1980032
1373,5545143.957,7421822.676,172.1189595048
1374,5545143.035,7421822.325,171.991192724
1375,5545142.018999999,7421822.071,171.928320724
1376,5545141.036,7421821.6389999995,171.91508502879998
1377,5545140.022000001,7421821.246,171.89040319999998
1378,5545138.977999999,7421820.772999999,171.8026381336
1379,5545137.935,7421820.28,171.7960563048
1380,5545136.829,7421819.866,171.7505692192
1381,5545135.722,7421819.491,171.7286923048
1382,5545134.521000001,7421819.195,171.66047691440002
1383,5545133.411,7421819.0,171.65968952400002
1384,5545132.209,7421818.802999999,171.6730206096
1385,5545131.065,7421818.826,171.690361524
1386,5545129.9229999995,7421818.77,171.703161524
1387,5545128.655,7421818.831,171.67177413360002
1388,5545127.511,7421818.914,171.64819721920003
1389,5545126.245,7421818.835,171.6110692192
1390,5545125.098999999,7421818.977999999,171.5645049144
1391,5545123.925,7421819.001,171.52637413360003
1392,5545122.748,7421819.163,171.5058332192
1393,5545121.726,7421819.3270000005,171.5126846096
1394,5545120.672,7421819.57,171.5178818288
1395,5545119.679,7421819.874,171.51577691440002
1396,5545118.686000001,7421820.158,171.5261283048
1397,5545117.631,7421820.481000001,171.5030332192
1398,5545116.6389999995,7421820.666,171.509989524
1399,5545115.714,7421820.552999999,171.50378952399998
1400,5545114.85,7421820.44,171.508389524
1401,5545114.083,7421820.071,171.4965409144
1402,5545113.222,7421819.76,171.5145923048
1403,5545112.456,7421819.331,171.49294860959998
1404,5545111.627,7421818.98,171.4549741336
1405,5545110.8610000005,7421818.491,171.424589524
1406,5545110.033,7421818.101,171.4083563048
1407,5545109.267999999,7421817.592,171.3921563048
1408,5545108.378,7421817.181,171.38966152400002
1409,5545107.582,7421816.632,171.3847126096
1410,5545106.755,7421816.163,171.3925692192
1411,5545105.96,7421815.554,171.3592283048
1412,5545105.166,7421814.965,171.14422060959998
1413,5545104.497,7421814.199,171.1493206096
1414,5545103.765,7421813.512,171.11899721920003
1415,5545103.129,7421812.627,171.0887563048
1416,5545102.461,7421811.8610000005,171.26999999999998
1417,5545101.887,7421810.917,171.24869999999999
1418,5545101.187999999,7421810.131,171.2216741336
1419,5545100.584,7421809.166,171.2039818288
1420,5545099.853999999,7421808.419,171.180353524
1421,5545099.156,7421807.533,171.1700049144
1422,5545098.362000001,7421806.845,171.1454126096
1423,5545097.598999999,7421806.217,171.1370818288
1424,5545096.834,7421805.687999999,171.08151013359998
1425,5545096.1,7421805.18,171.07292830480003
1426,5545095.335,7421804.691000001,171.104453524
1427,5545094.601,7421804.142999999,171.1575283048
1428,5545093.837,7421803.575,171.197189524
1429,5545093.103999999,7421802.987000001,171.31022830479998
1430,5545092.247,7421802.437000001,171.4998923048
1431,5545091.482000001,7421801.8889999995,171.72601013359997
1432,5545090.562000001,7421801.397000001,172.011020724
1433,5545089.704,7421800.947000001,172.21070319999998
1434,5545088.752,7421800.555,172.069628724
1435,5545087.829,7421800.222999999,171.95411089520002
1436,5545086.846,7421799.87,171.87460811440002
1437,5545085.892999999,7421799.517999999,172.0208644192
1438,5545084.971,7421799.146000001,172.22808502880002
1439,5545084.017999999,7421798.834,172.3138721144
1440,5545083.063999999,7421798.581,172.4240441144
1441,5545082.141,7421798.308999999,172.4532748952
1442,5545081.186000001,7421798.116,172.6659955048
1443,5545080.262,7421797.884,172.65860041919998
1444,5545079.306,7421797.73,172.5908388952
1445,5545078.445,7421797.499,172.5011108952
1446,5545077.521000001,7421797.266,172.18820811440003
1447,5545076.659,7421797.035,172.1448875048
1448,5545075.7360000005,7421796.782000001,172.4569748952
1449,5545074.874,7421796.551,172.631020724
1450,5545074.043,7421796.3,173.43268750480001
1451,5545073.305,7421796.07,173.29943120000001
1452,5545072.567000001,7421795.801,173.5516644192
1453,5545071.893999999,7421795.352999999,173.2990748952
1454,5545071.192000001,7421794.746,173.3297595048
1455,5545070.458,7421794.217999999,173.5614032
1456,5545069.6620000005,7421793.748,174.01291580960003
1457,5545068.892999999,7421793.477999999,174.1979875048
1458,5545068.216,7421793.308999999,174.323356724
1459,5545067.754,7421793.222999999,174.286528724
1460,5545067.476,7421793.159,174.150720724
1461,5545067.2,7421793.075,174.1152441144
1462,5545066.924,7421792.932,174.11045180960002
1463,5545066.802999999,7421792.711,174.2362158096
1464,5545066.622,7421792.43,174.481456724
1465,5545066.596,7421792.071,174.5684955048
1466,5545066.571,7421791.7129999995,174.8744667808
1467,5545066.5770000005,7421791.295,174.7760032
1468,5545066.583,7421790.897000001,174.67197489519998
1469,5545066.496,7421790.498,174.2838875048
1470,5545066.377,7421790.137999999,174.214628724
1471,5545066.257999999,7421789.857000001,174.1494644192
1472,5545066.199,7421789.637999999,174.1138178288
1473,5545066.171,7421789.458,174.1388178288
1474,5545066.1729999995,7421789.339,174.1464178288
1475,5545066.205,7421789.22,174.1366178288
1476,5545066.176,7421789.12,174.1550178288
1477,5545066.146000001,7421789.02,174.1252178288
1478,5545066.055,7421788.938999999,174.1432178288
1479,5545065.871,7421788.857000001,174.1338178288
1480,5545065.687000001,7421788.774,174.1462178288
1481,5545065.533,7421788.732000001,174.1339178288
1482,5545065.317000001,7421788.688999999,174.1422178288
1483,5545065.163,7421788.647000001,174.1482178288
1484,5545064.947000001,7421788.643999999,174.1487178288
1485,5545064.699,7421788.66,174.1354178288
1486,5545064.4520000005,7421788.697000001,174.14761782879998
1487,5545064.1729999995,7421788.732000001,174.1466178288
1488,5545063.956,7421788.768999999,174.1570178288
1489,5545063.833,7421788.767000001,174.1503178288
1490,5545063.741,7421788.706,174.1528178288
1491,5545063.711,7421788.646000001,174.1468178288
1492,5545063.65,7421788.585,174.1563178288
1493,5545063.495,7421788.583,174.1529178288
1494,5545063.403,7421788.582,174.1635178288
1495,5545063.372,7421788.581,174.1555178288
1496,5545063.308999999,7421788.62,174.1545178288
1497,5545063.276000001,7421788.759,174.1528178288
1498,5545063.274,7421788.897999999,174.1553178288
1499,5545063.335,7421789.018999999,174.1585178288
1500,5545063.363,7421789.158,174.1671178288
1501,5545063.4229999995,7421789.279,174.1539178288
1502,5545063.482999999,7421789.399,174.1488178288
1503,5545063.544,7421789.499,174.1461178288
1504,5545063.603999999,7421789.6,174.1548178288
1505,5545063.696,7421789.681,174.1504178288
1506,5545063.756,7421789.761,174.1621178288
1507,5545063.817000001,7421789.842,174.1558178288
1508,5545063.878,7421789.922,174.1628178288
1509,5545063.937999999,7421790.003,174.1605178288
1510,5545064.03,7421790.084,174.1478178288
1511,5545064.091,7421790.143999999,174.1472178288
1512,5545064.182,7421790.205,174.1578178288
1513,5545064.243,7421790.286,174.1537178288
1514,5545064.335,7421790.3270000005,174.1593178288
1515,5545064.396000001,7421790.387,174.1509178288
1516,5545064.488,7421790.448,174.1451178288
1517,5545064.549,7421790.489,174.1568178288
1518,5545064.641,7421790.53,174.1577178288
1519,5545064.732999999,7421790.571,174.1508178288
1520,5545064.794,7421790.612000001,174.1537178288
1521,5545064.887,7421790.653,174.1591178288
1522,5545064.948,7421790.694,174.1582178288
1523,5545065.04,7421790.715,174.1487178288
1524,5545065.101,7421790.756,174.1404178288
1525,5545065.193,7421790.797,173.917264
1526,5545065.286,7421790.7979999995,174.440525524
1527,5545065.16,7421790.956,174.52785630480003
1528,5545065.157000001,7421791.195,174.63924860960003
1529,5545065.089,7421791.572000001,174.17962350480002
1530,5545065.143999999,7421792.05,173.9405235048
1531,5545065.166,7421792.687000001,173.7926518096
1532,5545065.187000001,7421793.384,173.8021644192
1533,5545065.2979999995,7421794.2020000005,173.4933955048
1534,5545065.347999999,7421794.999,172.9563644192
1535,5545065.489,7421795.936000001,172.40510811439998
1536,5545065.568,7421796.892999999,171.8929595048
1537,5545065.738,7421797.91,171.5364206096
1538,5545065.94,7421798.927999999,171.1379206096
1539,5545066.079,7421800.005,170.8961381336
1540,5545066.279,7421801.102999999,170.5608101336
1541,5545066.417,7421802.219,170.4318409144
1542,5545066.647999999,7421803.337,170.3928741336
1543,5545066.942000001,7421804.396000001,170.3515409144
1544,5545067.267000001,7421805.396000001,170.4000126096
1545,5545067.53,7421806.435,170.42359721920002
1546,5545067.853999999,7421807.494,170.4632178288
1547,5545068.086,7421808.552999999,170.4427381336
1548,5545068.379,7421809.651000001,170.34804582880002
1549,5545068.641,7421810.75,170.340953524
1550,5545068.81,7421811.867000001,170.3162692192
1551,5545069.01,7421813.004,170.29703813359998
1552,5545069.209,7421814.142000001,170.345889524
1553,5545069.317000001,7421815.257999999,170.2844409144
1554,5545069.424,7421816.393999999,170.3404486096
1555,5545069.438999999,7421817.489,170.4384923048
1556,5545069.391,7421818.642000001,170.4252283048
1557,5545069.282000001,7421819.755,170.4149
1558,5545069.172,7421820.967999999,170.1963818288
1559,5545069.032000001,7421822.08,169.93357413360002
1560,5545068.9520000005,7421823.333,169.5121381336
1561,5545068.873,7421824.4860000005,169.21154860960002
1562,5545068.917,7421825.721,168.97309721919999
1563,5545068.961,7421826.915,168.8434381336
1564,5545068.973999999,7421828.169,168.58394582879998
1565,5545069.049,7421829.345,168.4736818288
1566,5545069.061000001,7421830.658,168.47012830480003
1567,5545069.228999999,7421831.855,168.3072846096
1568,5545069.396000001,7421833.091,168.3858846096
1569,5545069.596,7421834.209,168.36950000000002
1570,5545069.919,7421835.368,168.50320491440002
1571,5545070.275,7421836.427999999,168.491064
1572,5545070.63,7421837.488,168.503361524
1573,5545071.0479999995,7421838.509,168.4988563048
1574,5545071.466,7421839.49,168.4684381336
1575,5545071.823,7421840.451,168.44564860960003
1576,5545072.211,7421841.392000001,168.4342101336
1577,5545072.475,7421842.331,168.39042830480003
1578,5545072.832,7421843.292,168.14554582879998
1579,5545073.065,7421844.251,167.9048563048
1580,5545073.422,7421845.231000001,167.51870000000002
1581,5545073.717,7421846.191000001,167.3747563048
1582,5545074.041,7421847.23,167.2729486096
1583,5545074.305,7421848.228999999,167.240289524
1584,5545074.597999999,7421849.307999999,167.1680206096
1585,5545074.8610000005,7421850.3270000005,167.1676846096
1586,5545075.124,7421851.366,167.1412846096
1587,5545075.387,7421852.424,167.15144860959998
1588,5545075.62,7421853.4229999995,167.10232552399998
1589,5545075.821,7421854.461,167.0634458288
1590,5545075.961,7421855.418,167.048661524
1591,5545075.917,7421856.333,167.0076283048
1592,5545075.936000001,7421857.169,166.9624101336
1593,5545075.767999999,7421858.043,166.9282332192
1594,5545075.694,7421858.897000001,166.870625524
1595,5545075.526000001,7421859.81,166.8195
1596,5545075.39,7421860.704,166.7784381336
1597,5545075.19,7421861.656,166.8310972192
1598,5545075.084,7421862.59,167.0291769144
1599,5545074.915,7421863.602999999,167.14964091439998
1600,5545074.869,7421864.597,167.3824923048
1601,5545074.762,7421865.631,167.5787101336
1602,5545074.716,7421866.645,167.9246409144
1603,5545074.607000001,7421867.717999999,168.1735206096
1604,5545074.561000001,7421868.772000001,168.39528182880002
1605,5545074.453,7421869.825,168.48691260959998
1606,5545074.376,7421870.879,168.55467691439998
1607,5545074.267999999,7421871.913,168.5545741336
1608,5545074.253,7421872.967,168.5255923048
1609,5545074.175,7421874.041,168.4772692192
1610,5545074.221,7421875.116,168.3919818288
1611,5545074.143999999,7421876.19,168.3018381336
1612,5545074.252,7421877.286,168.12959721919998
1613,5545074.235,7421878.42,168.0987769144
1614,5545074.281,7421879.515,168.099725524
1615,5545074.387,7421880.711,168.1498283048
1616,5545074.526000001,7421881.807999999,168.1894178288
1617,5545074.663,7421883.004,168.080725524
1618,5545074.955,7421884.123,167.9083409144
1619,5545075.248,7421885.261,167.7576923048
1620,5545075.634,7421886.342,167.714325524
1621,5545075.988,7421887.461,167.6314692192
1622,5545076.374,7421888.522000001,167.46769721919998
1623,5545076.727999999,7421889.681,167.3143769144
1624,5545077.114,7421890.742000001,167.10877691439998
1625,5545077.467999999,7421891.921,166.8949101336
1626,5545077.853999999,7421893.002,166.72582552400002
1627,5545078.177,7421894.181,166.632589524
1628,5545078.531,7421895.32,166.5622769144
1629,5545078.823,7421896.478999999,166.4924818288
1630,5545079.208,7421897.6389999995,166.3779
1631,5545079.469,7421898.817000001,166.3515206096
1632,5545079.792,7421899.976,166.34966400000002
1633,5545079.99,7421901.1729999995,166.391689524
1634,5545080.19,7421902.33,166.4626409144
1635,5545080.234,7421903.545,166.52484860959999
1636,5545080.341,7421904.681,166.64512060959999
1637,5545080.353999999,7421905.875,166.67844860960003
1638,5545080.4,7421907.01,166.7035332192
1639,5545080.382999999,7421908.183999999,166.7471486096
1640,5545080.427999999,7421909.299,166.9245381336
1641,5545080.411,7421910.454,167.0774381336
1642,5545080.426,7421911.568,167.29679721920002
1643,5545080.563999999,7421912.725,167.36994582879998
1644,5545080.671,7421913.821,167.5458846096
1645,5545080.902000001,7421914.978999999,167.69662830480002
1646,5545081.071,7421916.096,167.8368486096
1647,5545081.301,7421917.253,167.97638952399998
1648,5545081.532000001,7421918.371,168.3183769144
1649,5545081.793,7421919.529,168.76432552400001
1650,5545082.086,7421920.607999999,169.24246399999998
1651,5545082.378,7421921.7870000005,169.4655178288
1652,5545082.7020000005,7421922.866,169.65209721920002
1653,5545083.057,7421924.006,169.6761283048
1654,5545083.472999999,7421925.087,169.6587
1655,5545083.859,7421926.187000001,169.6447
1656,5545084.276000001,7421927.248,169.65050000000002
1657,5545084.6620000005,7421928.347999999,178.28352830480003
1658,5545085.079,7421929.429,178.365532
1659,5545085.432999999,7421930.529,178.8438352
1660,5545085.881,7421931.61,178.75387169520002
1661,5545086.267000001,7421932.71,179.121936
1662,5545086.715,7421933.752,179.4300883048
1663,5545087.132999999,7421934.753,179.834768
1664,5545087.518999999,7421935.833,180.5259603048
1665,5545087.875,7421936.833,180.9769243048
1666,5545088.199,7421937.953,181.4613923048
1667,5545088.493,7421938.972,181.757764
1668,5545088.722999999,7421940.13,182.0065846096
1669,5545089.017000001,7421941.188999999,182.2053126096
1670,5545089.186000001,7421942.346,182.4691846096
1671,5545089.386,7421943.443,182.6554126096
1672,5545089.618,7421944.501,182.9903
1673,5545089.881,7421945.5,183.1731283048
1674,5545090.145,7421946.478999999,183.4316486096
1675,5545090.409,7421947.438999999,183.60358460959998
1676,5545090.642999999,7421948.3379999995,183.86421660959996
1677,5545090.692000001,7421949.194,184.03755630479998
1678,5545090.618,7421950.089,184.3336603048
1679,5545090.512,7421951.003,184.6025396952
1680,5545090.282000001,7421951.935,184.8368283048
1681,5545090.143999999,7421952.887999999,184.9474603048
1682,5545089.945,7421953.84,185.0448486096
1683,5545089.839,7421954.774,185.1670206096
1684,5545089.887,7421955.69,185.16042430480002
1685,5545089.936000001,7421956.547,184.9861806096
1686,5545089.985,7421957.443,184.5782526096
1687,5545090.066000001,7421958.28,184.2568603048
1688,5545090.239,7421959.079,183.64236400000001
1689,5545090.443,7421959.937999999,183.16688060959999
1690,5545090.74,7421960.757999999,182.4607923048
1691,5545091.005,7421961.677,182.0758923048
1692,5545091.332,7421962.538,181.844096
1693,5545091.753,7421963.36,181.8579846096
1694,5545092.267000001,7421964.103999999,182.713168
1695,5545092.812999999,7421964.807999999,183.312832
1696,5545093.359,7421965.533,184.764836
1697,5545093.936000001,7421966.238,185.40421660959998
1698,5545094.45,7421967.022000001,186.0643756952
1699,5545094.995,7421967.766,186.2605486096
1700,5545095.54,7421968.55,186.58543600000002
1701,5545096.054,7421969.334,186.78035630480002
1702,5545096.567000001,7421970.137,187.0336436952
1703,5545096.988,7421970.959,187.17635630479998
1704,5545097.47,7421971.802,187.38801660960002
1705,5545097.829,7421972.642999999,187.4965526096
1706,5545098.217999999,7421973.505,187.6412603048
1707,5545098.545,7421974.405,187.69008830479999
1708,5545098.871,7421975.306,187.7460603048
1709,5545099.167,7421976.206,187.716436
1710,5545099.371,7421977.084,187.68261660960002
1711,5545099.667,7421977.964,187.668832
1712,5545099.87,7421978.842999999,187.64500769520004
1713,5545100.105,7421979.682,187.502832
1714,5545100.34,7421980.541,187.4738486096
1715,5545100.544,7421981.36,187.4711486096
1716,5545100.811000001,7421982.18,187.4529603048
1717,5545101.046,7421982.98,187.51376799999997
1718,5545101.312999999,7421983.72,187.66122430480002
1719,5545101.459,7421984.319,187.77290399999998
1720,5545101.545,7421984.818,187.94903599999998
1721,5545101.6620000005,7421985.217999999,188.048616
1722,5545101.75,7421985.5770000005,188.2248043048
1723,5545101.93,7421985.937999999,188.3448283048
1724,5545102.0479999995,7421986.2979999995,188.55933600000003
1725,5545102.167,7421986.637999999,188.7318283048
1726,5545102.285,7421987.038,189.02028
1727,5545102.31,7421987.436000001,189.24539230480002
1728,5545102.396000001,7421987.876,189.5757206096
1729,5545102.328,7421988.332,189.743316
1730,5545102.29,7421988.808999999,189.9010083048
1731,5545102.284,7421989.247,189.940684
1732,5545102.278,7421989.645,189.964616
1733,5545102.334,7421990.024,189.969516
1734,5545102.329,7421990.382,195.96203599999998
1735,5545102.293,7421990.7,196.02358800000002
1736,5545102.227000001,7421990.998,196.02788800000002
1737,5545102.13,7421991.295,196.02488799999998
1738,5545102.033,7421991.572000001,196.645192
1739,5545102.06,7421991.851,196.64279200000001
1740,5545102.15,7421992.071,197.250744
1741,5545102.27,7421992.312000001,197.24790000000002
1742,5545102.329,7421992.472,197.238608
1743,5545102.297,7421992.531,197.225524
1744,5545102.205,7421992.49,197.23936799999998
1745,5545102.143999999,7421992.449,197.210712
1746,5545102.114,7421992.3889999995,197.231852
1747,5545102.145,7421992.39,197.237652
1748,5545102.145,7421992.37,197.227808
1749,5545102.207,7421992.351,197.192824
1750,5545102.207,7421992.371,197.18707999999998
1751,5545102.268999999,7421992.372,197.1582
1752,5545102.3,7421992.372,197.188396
1753,5545102.3610000005,7421992.392999999,197.18954
1754,5545102.392000001,7421992.413,197.180736
1755,5545102.391,7421992.453,197.18494
1756,5545102.36,7421992.453,197.186692
1757,5545102.4229999995,7421992.433999999,197.180792
1758,5545102.453,7421992.433999999,197.17969599999998
1759,5545102.453,7421992.433999999,197.188444
1760,5545102.454,7421992.414,197.146508
1761,5545102.4229999995,7421992.414,197.15986
1762,5545102.3610000005,7421992.413,197.128924
1763,5545102.268999999,7421992.372,197.16996400000002
1764,5545102.238,7421992.351,197.131736
1765,5545102.207,7421992.351,197.143232
1766,5545102.238,7421992.351,197.11204
1767,5545102.268999999,7421992.332,197.170412
1768,5545102.3,7421992.332,197.164908
1769,5545102.3,7421992.332,197.170556
1770,5545102.331,7421992.352999999,197.12383599999998
1771,5545102.392000001,7421992.373,197.10060000000001
1772,5545102.4229999995,7421992.414,197.08160400000003
1773,5545102.422,7421992.453,197.110996
1774,5545102.4520000005,7421992.5139999995,197.14191999999997
1775,5545102.482000001,7421992.594,197.173552
1776,5545102.543,7421992.654,197.18507200000002
1777,5545102.543,7421992.674,197.140652
1778,5545102.481000001,7421992.632999999,197.074676
1779,5545102.421,7421992.552999999,197.05032799999998
1780,5545102.359,7421992.532000001,197.127928
1781,5545102.2979999995,7421992.511,197.151072
1782,5545102.267000001,7421992.471,197.15061200000002
1783,5545102.237000001,7421992.411,197.135584
1784,5545102.207,7421992.391,197.06392800000003
1785,5545102.207,7421992.371,197.03060399999998
1786,5545102.207,7421992.371,196.99891200000002
1787,5545102.207,7421992.371,197.00571200000002
1788,5545102.207,7421992.371,197.02325199999999
1789,5545102.238,7421992.371,197.04394000000002
1790,5545102.207,7421992.371,197.04438800000003
1791,5545102.207,7421992.371,197.054632
1792,5545102.207,7421992.371,197.0278
1793,5545102.207,7421992.371,197.021904
1794,5545102.207,7421992.371,197.043836
1795,5545102.207,7421992.371,197.066576
1796,5545102.207,7421992.371,197.08541200000002
1797,5545102.207,7421992.371,197.097756
1798,5545102.207,7421992.351,197.07472
1799,5545102.268999999,7421992.352000001,197.11528800000002
1800,5545102.268999999,7421992.332,197.13752
1801,5545102.268999999,7421992.332,197.108284
1802,5545102.27,7421992.312000001,197.092488
1803,5545102.239,7421992.292,197.05532
1804,5545102.239,7421992.272000001,197.022792
1805,5545102.239,7421992.272000001,196.978168
1806,5545102.27,7421992.272000001,196.982468
1807,5545102.27,7421992.272000001,196.97052000000002
1808,5545102.27,7421992.272000001,196.97212000000002
1809,5545102.27,7421992.272000001,196.97581200000002
1810,5545102.301,7421992.272999999,196.983112
1811,5545102.301,7421992.272999999,196.992252
1812,5545102.301,7421992.272999999,197.011344
1813,5545102.302,7421992.253,197.05292000000003
1814,5545102.332,7421992.272999999,197.05516400000002
1815,5545102.301,7421992.272999999,197.05975999999998
1816,5545102.332,7421992.272999999,197.08134800000002
1817,5545102.301,7421992.272999999,197.071104
1818,5545102.332,7421992.293,197.132116
1819,5545102.392999999,7421992.353999999,197.142556
1820,5545102.454,7421992.374,197.14091200000001
1821,5545102.516,7421992.375,197.14326
1822,5545102.516,7421992.395,197.1583
1823,5545102.547,7421992.356000001,197.212416
1824,5545102.578,7421992.356000001,197.230552
1825,5545102.609,7421992.357000001,197.237548
1826,5545102.609,7421992.377,197.235596
1827,5545102.609,7421992.377,197.23789599999998
1828,5545102.547,7421992.396000001,197.224652
1829,5545102.485,7421992.415,197.190276
1830,5545102.4229999995,7421992.433999999,197.127812
1831,5545102.391,7421992.453,197.090688
1832,5545102.36,7421992.472,197.047168
1833,5545102.36,7421992.472,197.01748800000001
1834,5545102.36,7421992.472,196.98426
1835,5545102.391,7421992.493,196.98166
1836,5545102.391,7421992.493,196.97296
1837,5545102.36,7421992.492000001,196.97311200000001
1838,5545102.36,7421992.492000001,196.96741600000001
1839,5545102.329,7421992.472,196.971016
1840,5545102.329,7421992.492000001,197.00879600000002
1841,5545102.329,7421992.492000001,197.00984
1842,5545102.329,7421992.492000001,197.022976
1843,5545102.329,7421992.492000001,197.02003200000001
1844,5545102.329,7421992.492000001,197.01698800000003
1845,5545102.36,7421992.492000001,197.0032
1846,5545102.36,7421992.492000001,196.976112
1847,5545102.391,7421992.493,196.97505999999998
1848,5545102.391,7421992.493,196.97446
1849,5545102.391,7421992.493,196.97036
1850,5545102.36,7421992.492000001,196.983508
1851,5545102.36,7421992.492000001,196.99066
1852,5545102.329,7421992.512,197.00934800000002
1853,5545102.391,7421992.493,197.01494399999999
1854,5545102.36,7421992.492000001,197.018644
1855,5545102.36,7421992.492000001,196.99490400000002
1856,5545102.329,7421992.492000001,196.980708
1857,5545102.267000001,7421992.471,196.97576
1858,5545102.2979999995,7421992.511,196.98011200000002
1859,5545102.297,7421992.551,197.03508
1860,5545102.45,7421992.653,197.069648
1861,5545102.665,7421992.756,197.11802
1862,5545102.664,7421992.795,197.135308
1863,5545102.602000001,7421992.813999999,197.124712
1864,5545102.48,7421992.732999999,197.12911199999996
1865,5545102.328,7421992.591,197.125312
1866,5545102.237000001,7421992.451,197.093072
1867,5545102.116,7421992.29,197.108424
1868,5545102.056,7421992.17,197.071944
1869,5545102.147999999,7421992.191000001,197.062648
1870,5545102.302,7421992.253,197.097376
1871,5545102.424,7421992.334,197.1233
1872,5545102.547,7421992.356000001,197.153232
1873,5545102.64,7421992.337,197.18616400000002
1874,5545102.7020000005,7421992.3379999995,197.19120400000003
1875,5545102.732999999,7421992.319,197.218344
1876,5545102.7639999995,7421992.299,197.214644
1877,5545102.826,7421992.3,197.209296
1878,5545102.857000001,7421992.281,197.224244
1879,5545102.887999999,7421992.281,197.22634399999998
1880,5545102.8889999995,7421992.261,197.220044
1881,5545102.857999999,7421992.261,197.221544
1882,5545102.8270000005,7421992.26,197.220244
1883,5545102.765,7421992.259,197.22619600000002
1884,5545102.765,7421992.279,197.230096
1885,5545102.765,7421992.259,197.2219
1886,5545102.765,7421992.279,197.2189
1887,5545102.765,7421992.279,197.219204
1888,5545102.765,7421992.279,197.232248
1889,5545102.796,7421992.28,197.2267
1890,5545102.8270000005,7421992.26,197.236344
1891,5545102.857999999,7421992.241,197.236944
1892,5545102.8889999995,7421992.2020000005,197.21684399999998
1893,5545102.89,7421992.1620000005,197.227944
1894,5545102.89,7421992.1620000005,197.237244
1895,5545102.921,7421992.1620000005,197.226044
1896,5545102.951,7421992.182999999,197.220244
1897,5545102.8889999995,7421992.221,197.251644
1898,5545102.887999999,7421992.301,197.256044
1899,5545102.918,7421992.381,197.253244
1900,5545102.947000001,7421992.481000001,197.260992
1901,5545103.007999999,7421992.562000001,197.258592
1902,5545103.038,7421992.622,197.26079199999998
1903,5545103.007999999,7421992.522000001,197.246292
1904,5545103.043,7421992.244,197.239292
1905,5545103.109,7421992.006,197.219592
1906,5545103.109,7421991.946,197.231692
1907,5545103.078,7421991.985,197.233892
1908,5545103.046,7421992.045,197.22180400000002
1909,5545103.0139999995,7421992.103999999,197.2209
1910,5545102.982999999,7421992.142999999,197.247944
1911,5545102.982000001,7421992.182999999,197.25024399999998
1912,5545102.951,7421992.2020000005,197.237844
1913,5545102.951,7421992.2020000005,197.24679600000002
1914,5545102.951,7421992.222,197.248696
1915,5545102.951,7421992.222,197.24899599999998
1916,5545102.951,7421992.242000001,197.24929600000002
1917,5545102.95,7421992.262,197.24499600000001
1918,5545102.95,7421992.262,197.23789599999998
1919,5545102.95,7421992.282000001,197.24249600000002
1920,5545102.95,7421992.282000001,197.232196
1921,5545102.95,7421992.302,197.23819600000002
1922,5545102.949,7421992.322000001,197.24944000000002
1923,5545102.949,7421992.322000001,197.244892
1924,5545102.919,7421992.321,197.237744
1925,5545102.918,7421992.341,197.236396
1926,5545102.918,7421992.341,197.245996
1927,5545102.918,7421992.3610000005,197.24149599999998
1928,5545102.918,7421992.3610000005,197.24109600000003
1929,5545102.918,7421992.341,197.241896
1930,5545102.949,7421992.342,197.23389600000002
1931,5545102.98,7421992.362000001,197.23379599999998
1932,5545102.98,7421992.362000001,196.89047200000002
1933,5545102.98,7421992.342,196.885872
1934,5545103.011,7421992.363,196.88887200000002
1935,5545103.042,7421992.363,196.88827200000003
1936,5545103.102000001,7421992.424,196.89417200000003
1937,5545103.163,7421992.484,196.890772
1938,5545103.195,7421992.465,196.884872
1939,5545103.225,7421992.465,196.87677200000002
1940,5545103.2870000005,7421992.466,196.880072
1941,5545103.2870000005,7421992.466,196.884972
1942,5545103.288,7421992.446,196.877172
1943,5545103.288,7421992.446,196.87847200000002
1944,5545103.257,7421992.446,196.884772
1945,5545103.226,7421992.445,196.884072
1946,5545103.195,7421992.445,196.883072
1947,5545103.164,7421992.424,196.885872
1948,5545103.134,7421992.404,196.890972
1949,5545103.102999999,7421992.404,196.898072
1950,5545103.072000001,7421992.4229999995,196.88717200000002
1951,5545103.072000001,7421992.4229999995,196.887272
1952,5545103.134,7421992.384,196.891172
1953,5545103.168,7421992.146000001,196.89147200000002
1954,5545103.204,7421991.788,196.878172
1955,5545103.334,7421991.352000001,196.867272
1956,5545103.465,7421990.857000001,196.880672
1957,5545103.628,7421990.262,196.874072
1958,5545103.852999999,7421989.687999999,196.879972
